name,likes,downloads,last_updated,decision_score
Sheel/DialoGPT-small-harrypotter,0,21,2021-10-24 22:13:24+00:00,-0.028178508873836217
cosmicray001/small-harry,0,20,2021-08-28 12:18:55+00:00,-0.008613497623923827
chaitrabhat/DialoGPT-small-rick,0,20,2021-11-05 11:30:22+00:00,-0.019980934677385043
huggingtweets/anarchystax,0,21,2021-05-21 18:52:34+00:00,-0.0023313690499913164
Tr1ex/DialoGPT-small-rick,0,21,2022-01-08 11:38:39+00:00,-0.0743440774209454
huggingtweets/antiihope,0,20,2021-08-24 17:00:16+00:00,-0.003616952721498312
huggingtweets/_stevenfan,0,20,2021-05-21 17:15:06+00:00,-0.014076899543097432
cwh/gpt2-medium-finetuned-wikitext2,0,21,2021-10-28 11:39:40+00:00,-0.005556506349673973
huggingtweets/bobuk,0,20,2021-10-01 13:49:40+00:00,-0.0766635011950525
ethzhou/newJooby,0,19,2021-09-17 07:09:09+00:00,-0.07048775349501102
huggingartists/shadowraze,0,23,2021-10-15 02:02:54+00:00,-0.07057387638970058
huggingtweets/alicesblossoms,0,20,2021-05-21 18:19:16+00:00,-0.06506810582710643
TheBakerCat/2chan_ruGPT3_small,0,24,2021-05-21 11:26:24+00:00,-0.01913114090124146
gagan3012/keytotext-small,0,21,2021-03-11 23:33:47+00:00,-0.035777991232778694
huggingtweets/4pfviolet,0,20,2021-05-21 16:40:36+00:00,-0.06790831264521724
huggingtweets/bloodwarrioroc1,0,20,2021-06-20 17:41:00+00:00,-0.05035535621986398
huggingtweets/barackobama-billgates,0,20,2021-05-21 20:04:36+00:00,-0.02239554044964609
huggingtweets/14werewolfvevo,0,22,2021-05-21 16:28:48+00:00,-0.003785661162762466
huggingartists/egor-kreed,0,23,2021-09-19 20:00:22+00:00,-0.021923479500576715
huggingtweets/alanwattsdaily,0,20,2021-05-21 17:59:45+00:00,-0.05473356612057756
SJSui/NekuBot,0,22,2021-11-17 03:16:31+00:00,-0.07246578632304568
alvinkobe/DialoGPT-medium-steve_biko,0,20,2021-09-09 03:03:43+00:00,-0.06963703223373352
danurahul/german_gpt_4g,0,37,2023-05-17 07:23:57+00:00,-0.017362662580800103
huggingartists/25-17,0,23,2021-09-10 12:55:59+00:00,-0.024222047498110633
huggingartists/mating-ritual,0,23,2021-09-18 01:00:55+00:00,-0.0752575654665345
huggingtweets/antifashgremlin,0,21,2021-05-21 19:14:45+00:00,-0.035722491475360774
NoLawz/DialoGPT-medium-harrypotter,0,23,2021-08-27 08:23:40+00:00,-0.026214320316402584
cahya/gpt2-large-indonesian,0,21,2023-02-01 08:16:42+00:00,-0.029230844042957393
huggingtweets/avantredguard,0,20,2021-05-21 19:49:47+00:00,-0.01794284130873114
huggingtweets/araffin2,0,20,2021-05-21 19:23:11+00:00,-0.03197366286232706
huggingtweets/annieqqqqqq,0,20,2021-05-21 19:07:31+00:00,-0.004722740491419963
huggingartists/logic,0,22,2021-09-23 20:36:21+00:00,-0.023223950168102192
huggingtweets/barackobama,0,25,2023-04-20 20:47:14+00:00,-0.00933499621738254
Nokia/nlgp-natural,0,26,2022-10-24 08:41:09+00:00,-0.09054879986416187
huggingtweets/albertobagnai,0,21,2021-05-21 18:02:29+00:00,-0.07162297286216635
ScottaStrong/DialogGPT-small-Scott,0,20,2021-06-17 04:11:39+00:00,-0.0006580315058251074
YusufSahin99/IFIS_ZORK_AI_HORROR,0,23,2021-07-14 14:11:24+00:00,-0.004348372515628585
huggingartists/florence-the-machine,0,21,2021-08-10 09:03:06+00:00,-0.027268747834815477
huggingartists/little-big,0,22,2021-09-15 18:48:33+00:00,-1.2024415551259438e-05
bs-modeling-metadata/html-metadata-exp1-subexp2-1929863,0,20,2021-11-13 09:21:02+00:00,-0.012534584262885118
clairesb/kindness_bot_repo,0,19,2021-10-25 04:33:25+00:00,-0.09015692827403565
ericzhou/DialoGPT-Medium-Rick,0,27,2022-01-20 04:34:16+00:00,-0.04136242103256427
huggingtweets/adhib,0,22,2021-05-21 17:38:33+00:00,-0.06102661976270041
Pupihed/DialoGPT-small-shrek,0,24,2021-09-02 01:22:04+00:00,-0.004910585782604948
DevSrijit/Harry,0,24,2021-12-15 09:52:13+00:00,-0.05955786842959576
huggingartists/kizaru,0,22,2021-09-30 17:52:06+00:00,-0.07454678133668591
huggingtweets/_scottcondron,0,20,2021-07-30 11:31:50+00:00,-0.01793469779292356
huggingtweets/billgates,0,20,2022-12-01 23:57:20+00:00,-0.00440582367987763
huggingtweets/andrewfleer,0,21,2021-05-21 18:59:51+00:00,-0.016169573437212148
